Date,Review,Rating,Product,District
01/02/2015,Helped Me In A Case Of Fraud helped me in a case of fraud friendly staff friendly staff helped me in a case of fraud efficient helped me in a case of fraud friendly staff.,5,Online Services,70
01/02/2015,Stable Interest Rate secure from fraud waved fees friendly staff responded quick.,5,Online Services,16
01/02/2015,Error slow transactions not great error kept cropping up rude customer service to frustrate me long wait times.,1,Online Services,7
01/02/2015,Complicated To Figure Out soo frustrating!strange frustrating what happened to this bank?? bad advice complicated online banking soo frustrating!strange.,1,Online Services,5
01/02/2015,Error Kept Cropping Up rude customer service poor interest rates slow transactions.,1,Online Services,62
01/02/2015,"Why!? lost my details, staff were so unhelpful long wait times long wait times.",1,Online Services,77
01/02/2015,"Lost My Details, Staff Were So Unhelpful additional charges complicated to figure out error slow transactions long wait times long wait times long wait times.",1,Online Services,65
01/02/2015,"Poor Interest Rates lost my details, staff were so unhelpful rude customer service frustrating lost my details, staff were so unhelpful lost my details, staff were so unhelpful.",1,Online Services,11
01/02/2015,Frustrating WHY!? WHY!? error kept cropping up what happened to this bank??.,1,Online Services,46
01/02/2015,Error not great soo frustrating!strange long wait times poor interest rates additional charges the worst.,1,Online Services,39
01/02/2015,To Frustrate Me additional charges error limited services.,1,Online Services,39
02/02/2015,Competitive Rates friendly staff helped me in a case of fraud competitive rates waved fees helped me in a case of fraud.,5,Online Services,31
02/02/2015,Secure From Fraud helped me in a case of fraud easy online banking competitive rates friendly staff waved fees.,5,Online Services,72
02/02/2015,Efficient secure from fraud efficient worried about fraud but worried about fraud but helped me in a case of fraud responded quick.,5,Online Services,13
02/02/2015,Efficient wide range of services friendly staff wide range of services.,5,Online Services,2
02/02/2015,Waved Fees waved fees secure from fraud easy online banking.,5,Online Services,53
02/02/2015,Secure From Fraud waved fees competitive rates waved fees.,5,Online Services,10
02/02/2015,Friendly Staff easy online banking stable interest rate helpful customer service where i lost my PIN.,5,Online Services,26
02/02/2015,Secure From Fraud where i lost my PIN wide range of services wide range of services.,5,Online Services,37
02/02/2015,Responded Quick secure from fraud worried about fraud but secure from fraud friendly staff where i lost my PIN.,5,Online Services,69
02/02/2015,Worried About Fraud But wide range of services efficient helped me in a case of fraud.,5,Online Services,29
02/02/2015,Easy Online Banking helped me in a case of fraud helpful customer service worried about fraud but worried about fraud but.,5,Online Services,11
02/02/2015,Stable Interest Rate friendly staff waved fees stable interest rate worried about fraud but stable interest rate.,5,Online Services,56
02/02/2015,Stable Interest Rate easy online banking fast transactions where i lost my PIN stable interest rate easy online banking worried about fraud but friendly staff.,5,Online Services,39
02/02/2015,Additional Charges to frustrate me complicated to figure out limited services error soo frustrating!strange not great bad advice.,1,Online Services,1
02/02/2015,"Error soo frustrating!strange lost my details, staff were so unhelpful limited services.",1,Online Services,43
02/02/2015,"Error Kept Cropping Up not great lost my details, staff were so unhelpful to frustrate me what happened to this bank?? complicated online banking.",1,Online Services,62
02/02/2015,Not Great rude customer service WHY!? not great error rude customer service to frustrate me.,1,Online Services,46
02/02/2015,"Rude Customer Service poor interest rates lost my details, staff were so unhelpful to frustrate me frustrating error.",1,Online Services,6
02/02/2015,Limited Services soo frustrating!strange error kept cropping up WHY!?.,1,Online Services,20
02/02/2015,Soo Frustrating!Strange bad advice poor interest rates what happened to this bank?? what happened to this bank?? WHY!? the worst.,1,Online Services,2
03/02/2015,Easy Online Banking secure from fraud secure from fraud secure from fraud helped me in a case of fraud.,5,Online Services,2
03/02/2015,Competitive Rates fast transactions easy online banking secure from fraud helpful customer service secure from fraud.,5,Online Services,64
03/02/2015,Helpful Customer Service helpful customer service secure from fraud worried about fraud but wide range of services responded quick helped me in a case of fraud.,5,Online Services,52
03/02/2015,Responded Quick waved fees waved fees fast transactions stable interest rate fast transactions.,5,Online Services,2
03/02/2015,Helpful Customer Service efficient competitive rates.,5,Online Services,44
03/02/2015,Easy Online Banking helpful customer service where i lost my PIN competitive rates competitive rates.,5,Online Services,13
03/02/2015,Waved Fees responded quick wide range of services friendly staff.,5,Online Services,69
03/02/2015,Responded Quick waved fees friendly staff helpful customer service.,5,Online Services,59
03/02/2015,Easy Online Banking waved fees wide range of services responded quick worried about fraud but waved fees.,5,Online Services,27
03/02/2015,Worried About Fraud But responded quick secure from fraud fast transactions.,5,Online Services,36
03/02/2015,Rude Customer Service not great frustrating error kept cropping up slow transactions bad advice additional charges.,1,Online Services,22
03/02/2015,To Frustrate Me rude customer service not great soo frustrating!strange.,1,Online Services,27
03/02/2015,Error Kept Cropping Up limited services to frustrate me frustrating.,1,Online Services,53
03/02/2015,Long Wait Times what happened to this bank?? poor interest rates additional charges slow transactions not great.,1,Online Services,63
03/02/2015,What Happened To This Bank?? limited services to frustrate me soo frustrating!strange.,1,Online Services,46
03/02/2015,"Long Wait Times poor interest rates lost my details, staff were so unhelpful what happened to this bank?? bad advice slow transactions.",1,Online Services,60
03/02/2015,Complicated Online Banking soo frustrating!strange limited services rude customer service frustrating to frustrate me complicated to figure out.,1,Online Services,18
03/02/2015,Additional Charges poor interest rates rude customer service.,1,Online Services,51
03/02/2015,Complicated To Figure Out slow transactions what happened to this bank?? bad advice what happened to this bank?? complicated online banking additional charges.,1,Online Services,77
03/02/2015,Slow Transactions WHY!? error error kept cropping up additional charges frustrating error the worst.,1,Online Services,26
04/02/2015,"Reliable, very good not bad.",5,Mortgage,16
04/02/2015,Waved Fees easy online banking helpful customer service helped me in a case of fraud helpful customer service helpful customer service competitive rates.,5,Online Services,63
04/02/2015,Efficient helped me in a case of fraud secure from fraud competitive rates.,5,Online Services,31
04/02/2015,Responded Quick helped me in a case of fraud secure from fraud efficient.,5,Online Services,21
04/02/2015,Competitive Rates efficient secure from fraud.,5,Online Services,43
04/02/2015,Easy Online Banking where i lost my PIN competitive rates helpful customer service waved fees worried about fraud but.,5,Online Services,5
